 0.0000000E+00  1.0347371E+00  1.3651103E+00  1.3400660E+00  1.3945752E+00  8.5917037E+01  1.3936922E+00  1.3269430E+00  1.3586068E+00  1.0347371E+00  0.0000000E+00
 0.0000000E+00  1.2547502E+00  1.5853716E+00  1.5602851E+00  1.6146690E+00  1.1019764E+02  1.6137608E+00  1.5471354E+00  1.5788487E+00  1.2547502E+00  0.0000000E+00
 0.0000000E+00  1.5350451E+00  1.8659183E+00  1.8407882E+00  1.8950457E+00  1.3942682E+02  1.8941119E+00  1.8276117E+00  1.8593758E+00  1.5350450E+00  0.0000000E+00
 0.0000000E+00  1.8876320E+00  2.2187605E+00  2.1935859E+00  2.2477154E+00  1.7435911E+02  2.2467558E+00  2.1803824E+00  2.2121983E+00  1.8876320E+00  0.0000000E+00
 0.0000000E+00  4.5979091E-01  7.9084497E-01  7.6583977E-01  8.1989791E-01  2.5699417E+00  8.1890700E-01  7.5258215E-01  7.8424721E-01  4.5979091E-01  0.0000000E+00
 0.0000000E+00  4.6905234E-01  8.0033874E-01  7.7529343E-01  8.2923466E-01  6.0996919E+00  8.2822027E-01  7.6201115E-01  7.9372299E-01  4.6905234E-01  0.0000000E+00
 0.0000000E+00  4.8757953E-01  8.1910202E-01  7.9401555E-01  8.4783829E-01  1.0859227E+01  8.4680013E-01  7.8070838E-01  8.1246810E-01  4.8757953E-01  0.0000000E+00
 0.0000000E+00  5.1843438E-01  8.5019685E-01  8.2506808E-01  8.7877075E-01  1.7112492E+01  8.7770856E-01  8.1173580E-01  8.4354459E-01  5.1843438E-01  0.0000000E+00
 0.0000000E+00  5.6532010E-01  8.9732645E-01  8.7215405E-01  9.2573508E-01  2.5162355E+01  9.2464859E-01  8.5879644E-01  8.9065568E-01  5.6532010E-01  0.0000000E+00
 0.0000000E+00  6.3267320E-01  9.6492723E-01  9.3971013E-01  9.9316800E-01  3.5354579E+01  9.9205695E-01  9.2632699E-01  9.5823779E-01  6.3267321E-01  0.0000000E+00
 0.0000000E+00  7.2576520E-01  1.0582706E+00  1.0330076E+00  1.0863408E+00  4.8082040E+01  1.0852049E+00  1.0195987E+00  1.0515624E+00  7.2576520E-01  0.0000000E+00
 0.0000000E+00  8.5081275E-01  1.1835735E+00  1.1582632E+00  1.2114702E+00  6.3789166E+01  1.2103093E+00  1.1448285E+00  1.1768462E+00  8.5081275E-01  0.0000000E+00
 0.0000000E+00  1.0150985E+00  1.3481183E+00  1.3227596E+00  1.3758389E+00  8.2976615E+01  1.3746527E+00  1.3092987E+00  1.3413719E+00  1.0150985E+00  0.0000000E+00
 0.0000000E+00  1.2271003E+00  1.5603829E+00  1.5349746E+00  1.5879247E+00  1.0620618E+02  1.5867129E+00  1.5214874E+00  1.5536173E+00  1.2271003E+00  0.0000000E+00
 0.0000000E+00  1.4966322E+00  1.8301815E+00  1.8047221E+00  1.8575416E+00  1.3410593E+02  1.8563041E+00  1.7912085E+00  1.8233965E+00  1.4966322E+00  0.0000000E+00
 0.0000000E+00  1.8349959E+00  2.1688156E+00  2.1433039E+00  2.1959914E+00  1.6737547E+02  2.1947279E+00  2.1297638E+00  2.1620111E+00  1.8349959E+00  0.0000000E+00
 0.0000000E+00  4.5752198E-01  7.9126066E-01  7.6593042E-01  8.1854126E-01  2.5292390E+00  8.1724499E-01  7.5233378E-01  7.8441872E-01  4.5752198E-01  0.0000000E+00
 0.0000000E+00  4.6658246E-01  8.0056722E-01  7.7518989E-01  8.2768010E-01  5.9867113E+00  8.2636011E-01  7.6156899E-01  7.9370745E-01  4.6658246E-01  0.0000000E+00
 0.0000000E+00  4.8469410E-01  8.1892893E-01  7.9350332E-01  8.4587126E-01  1.0630603E+01  8.4452728E-01  7.7985793E-01  8.1205117E-01  4.8469411E-01  0.0000000E+00
 0.0000000E+00  5.1480266E-01  8.4929168E-01  8.2381649E-01  8.7606056E-01  1.6710636E+01  8.7469231E-01  8.1014642E-01  8.4239576E-01  5.1480266E-01  0.0000000E+00
 0.0000000E+00  5.6045881E-01  8.9520615E-01  8.6967990E-01  9.2179848E-01  2.4512507E+01  9.2040571E-01  8.5598495E-01  8.8829191E-01  5.6045881E-01  0.0000000E+00
 0.0000000E+00  6.2590282E-01  9.6091250E-01  9.3533399E-01  9.8732552E-01  3.4361446E+01  9.8590797E-01  9.2161396E-01  9.5397980E-01  6.2590282E-01  0.0000000E+00
 0.0000000E+00  7.1615789E-01  1.0514339E+00  1.0258017E+00  1.0776646E+00  4.6625982E+01  1.0762220E+00  1.0120564E+00  1.0444826E+00  7.1615789E-01  0.0000000E+00
 0.0000000E+00  8.3713087E-01  1.1726773E+00  1.1469901E+00  1.1987228E+00  6.1721889E+01  1.1972549E+00  1.1332193E+00  1.1657072E+00  8.3713087E-01  0.0000000E+00
 0.0000000E+00  9.9572243E-01  1.3315433E+00  1.3057996E+00  1.3574007E+00  8.0116331E+01  1.3559073E+00  1.2920033E+00  1.3245543E+00  9.9572243E-01  0.0000000E+00
 0.0000000E+00  1.1999446E+00  1.5360439E+00  1.5102424E+00  1.5617102E+00  1.0233220E+02  1.5601911E+00  1.4964203E+00  1.5290359E+00  1.1999446E+00  0.0000000E+00
 0.0000000E+00  1.4590484E+00  1.7954303E+00  1.7695693E+00  1.8209025E+00  1.2895260E+02  1.8193574E+00  1.7557213E+00  1.7884031E+00  1.4590484E+00  0.0000000E+00
 0.0000000E+00  1.7836609E+00  2.1203292E+00  2.0944075E+00  2.1456046E+00  1.6062555E+02  2.1440332E+00  2.0805334E+00  2.1132828E+00  1.7836609E+00  0.0000000E+00
 0.0000000E+00  4.5513587E-01  7.9171608E-01  7.6598889E-01  8.1710345E-01  2.4869477E+00  8.1549796E-01  7.5205581E-01  7.8463025E-01  4.5513589E-01  0.0000000E+00
 0.0000000E+00  4.6399183E-01  8.0083274E-01  7.7505078E-01  8.2604094E-01  5.8730881E+00  8.2441153E-01  7.6109392E-01  7.9372931E-01  4.6399184E-01  0.0000000E+00
 0.0000000E+00  4.8168787E-01  8.1879370E-01  7.9295563E-01  8.4381972E-01  1.0403289E+01  8.4216612E-01  7.7897479E-01  8.1167252E-01  4.8168788E-01  0.0000000E+00
 0.0000000E+00  5.1105653E-01  8.4843166E-01  8.2253603E-01  8.7327240E-01  1.6313590E+01  8.7159433E-01  8.0853101E-01  8.4129257E-01  5.1105654E-01  0.0000000E+00
 0.0000000E+00  5.5550042E-01  8.9314921E-01  8.6719437E-01  9.1780138E-01  2.3873228E+01  9.1609859E-01  8.5316499E-01  8.8599208E-01  5.5550042E-01  0.0000000E+00
 0.0000000E+00  6.1906990E-01  9.5699665E-01  9.3098123E-01  9.8145727E-01  3.3387816E+01  9.7972950E-01  9.1692731E-01  9.4982132E-01  6.1906991E-01  0.0000000E+00
 0.0000000E+00  7.0654870E-01  1.0447576E+00  1.0186800E+00  1.0690235E+00  4.5202687E+01  1.0672705E+00  1.0046014E+00  1.0375640E+00  7.0654870E-01  0.0000000E+00
 0.0000000E+00  8.2354570E-01  1.1620411E+00  1.1358999E+00  1.1861092E+00  5.9706401E+01  1.1843307E+00  1.1217964E+00  1.1548290E+00  8.2354570E-01  0.0000000E+00
 0.0000000E+00  9.7659530E-01  1.3153815E+00  1.2891750E+00  1.3392486E+00  7.7334398E+01  1.3374444E+00  1.2750465E+00  1.3081508E+00  9.7659531E-01  0.0000000E+00
 0.0000000E+00  1.1732640E+00  1.5123453E+00  1.4860719E+00  1.5360083E+00  9.8572811E+01  1.5341781E+00  1.4719182E+00  1.5050959E+00  1.1732640E+00  0.0000000E+00
 0.0000000E+00  1.4222659E+00  1.7616465E+00  1.7353046E+00  1.7851022E+00  1.2396242E+02  1.7832459E+00  1.7211257E+00  1.7543783E+00  1.4222659E+00  0.0000000E+00
 0.0000000E+00  1.7335859E+00  2.0732701E+00  2.0468580E+00  2.0965154E+00  1.5410271E+02  2.0946327E+00  2.0326537E+00  2.0659829E+00  1.7335859E+00  0.0000000E+00
 0.0000000E+00  4.5262598E-01  7.9221430E-01  7.6601102E-01  8.1557949E-01  2.4430180E+00  8.1366106E-01  7.5174492E-01  7.8488558E-01  4.5262598E-01  0.0000000E+00
 0.0000000E+00  4.6127380E-01  8.0113836E-01  7.7487188E-01  8.2431217E-01  5.7587898E+00  8.2236966E-01  7.6058258E-01  7.9379236E-01  4.6127379E-01  0.0000000E+00
 0.0000000E+00  4.7855413E-01  8.1869943E-01  7.9236823E-01  8.4167862E-01  1.0177253E+01  8.3971175E-01  7.7805555E-01  8.1133599E-01  4.7855412E-01  0.0000000E+00
 0.0000000E+00  5.0718922E-01  8.4761990E-01  8.2122235E-01  8.7040117E-01  1.5921294E+01  8.6840967E-01  8.0688612E-01  8.4023887E-01  5.0718922E-01  0.0000000E+00
 0.0000000E+00  5.5043795E-01  8.9115864E-01  8.6469292E-01  9.1373849E-01  2.3244380E+01  9.1172210E-01  8.5033297E-01  8.8375990E-01  5.5043795E-01  0.0000000E+00
 0.0000000E+00  6.1216700E-01  9.5318226E-01  9.2664681E-01  9.7555748E-01  3.2433387E+01  9.7351595E-01  9.1226298E-01  9.4576567E-01  6.1216700E-01  0.0000000E+00
 0.0000000E+00  6.9692914E-01  1.0382434E+00  1.0116365E+00  1.0604107E+00  4.3811572E+01  1.0583437E+00  9.9722867E-01  1.0308089E+00  6.9692914E-01  0.0000000E+00
 0.0000000E+00  8.1004686E-01  1.1516648E+00  1.1249847E+00  1.1736207E+00  5.7741659E+01  1.1715281E+00  1.1105527E+00  1.1442122E+00  8.1004686E-01  0.0000000E+00
 0.0000000E+00  9.5770343E-01  1.2996296E+00  1.2728745E+00  1.3213708E+00  7.4629060E+01  1.3192523E+00  1.2584182E+00  1.2921587E+00  9.5770342E-01  0.0000000E+00
 0.0000000E+00  1.1470394E+00  1.4892783E+00  1.4624465E+00  1.5108015E+00  9.4925220E+01  1.5086570E+00  1.4479658E+00  1.4817892E+00  1.1470394E+00  0.0000000E+00
 0.0000000E+00  1.3862570E+00  1.7288132E+00  1.7019027E+00  1.7501149E+00  1.1913106E+02  1.7479441E+00  1.6873975E+00  1.7213056E+00  1.3862570E+00  0.0000000E+00
 0.0000000E+00  1.6847305E+00  2.0276084E+00  2.0006176E+00  2.0486855E+00  1.4780049E+02  2.0464881E+00  1.9860877E+00  2.0200824E+00  1.6847305E+00  0.0000000E+00
 0.0000000E+00  4.4998517E-01  7.9275879E-01  7.6599235E-01  8.1396412E-01  2.3974041E+00  8.1172931E-01  7.5139778E-01  7.8518892E-01  4.4998518E-01  0.0000000E+00
 0.0000000E+00  4.5842115E-01  8.0148756E-01  7.7464864E-01  8.2248845E-01  5.6437882E+00  8.2022943E-01  7.6003158E-01  7.9390078E-01  4.5842116E-01  0.0000000E+00
 0.0000000E+00  4.7528567E-01  8.1864965E-01  7.9173656E-01  8.3944267E-01  9.9524686E+00  8.3715915E-01  7.7709684E-01  8.1104584E-01  4.7528568E-01  0.0000000E+00
 0.0000000E+00  5.0319348E-01  8.4685997E-01  8.1987077E-01  8.6744143E-01  1.5533691E+01  8.6513316E-01  8.0520823E-01  8.3923900E-01  5.0319348E-01  0.0000000E+00
 0.0000000E+00  5.4526398E-01  8.8923782E-01  8.6217075E-01  9.0960428E-01  2.2625824E+01  9.0727100E-01  8.4748525E-01  8.8159954E-01  5.4526399E-01  0.0000000E+00
 0.0000000E+00  6.0518623E-01  9.4947224E-01  9.2232545E-01  9.6962016E-01  3.1497865E+01  9.6726163E-01  9.0761686E-01  9.4181655E-01  6.0518623E-01  0.0000000E+00
 0.0000000E+00  6.8729034E-01  1.0318935E+00  1.0046649E+00  1.0518191E+00  4.2452062E+01  1.0494351E+00  9.8993309E-01  1.0242203E+00  6.8729034E-01  0.0000000E+00
 0.0000000E+00  7.9662365E-01  1.1415487E+00  1.1142364E+00  1.1612485E+00  5.5826637E+01  1.1588388E+00  1.0994812E+00  1.1338578E+00  7.9662365E-01  0.0000000E+00
 0.0000000E+00  9.3903283E-01  1.2842846E+00  1.2568867E+00  1.3037551E+00  7.1998599E+01  1.3013194E+00  1.2421081E+00  1.2765761E+00  9.3903284E-01  0.0000000E+00
 0.0000000E+00  1.1212516E+00  1.4668349E+00  1.4393494E+00  1.4860725E+00  9.1386670E+01  1.4836106E+00  1.4245472E+00  1.4591086E+00  1.1212516E+00  0.0000000E+00
 0.0000000E+00  1.3509943E+00  1.6969140E+00  1.6693388E+00  1.7159150E+00  1.1445427E+02  1.7134267E+00  1.6545130E+00  1.6891697E+00  1.3509943E+00  0.0000000E+00
 0.0000000E+00  1.6370546E+00  1.9833155E+00  1.9556486E+00  2.0020764E+00  1.4171258E+02  1.9995614E+00  1.9407990E+00  1.9755532E+00  1.6370546E+00  0.0000000E+00
